Bad ID,Good ID,Bad Sentence,Good Sentence,Bad Sentence Gold Judgment,Bad Sentence LS,Good Sentence LS,Bad Sentence ME,Good Sentence ME,Bad Sentence FC Mean
34.1.fox.28.*.01,34.1.fox.27.g.01,"They said they heard about a Balkan language, but I don’t know which Balkan language they did.","They said they heard about a Balkan language, but I don’t know which Balkan language.",*,-0.25196098738461536,0.6515401763076923,-0.2608568196153846,0.3149660959230769,0
34.1.fox.28.*.02,34.1.fox.27.g.02,"Monica said she saw one of your videos on the internet, but I’m not sure which video she did.","Monica said she saw one of your videos on the internet, but I’m not sure which video.",*,-0.04462236299999999,1.2250633976363636,0.16496385584615383,1.3111176796153847,0
34.1.fox.28.*.03,34.1.fox.27.g.03,"Steven said he read about a new hybrid car, but I don’t know which car he did.","Steven said he read about a new hybrid car, but I don’t know which car.",*,-0.3249656033636364,1.0510825249230769,-0.27515094823076924,0.6750363071538462,0
34.1.fox.28.*.04,34.1.fox.27.g.04,"Benjamin said he noticed a suspicious-looking man by the school, but I don’t know which man he did.","Benjamin said he noticed a suspicious-looking man by the school, but I don’t know which man.",*,-0.18690235,0.9596849668461538,-0.22568089861538462,0.7528115709166667,0.07692307692307693
34.1.fox.28.*.05,34.1.fox.27.g.05,"Melissa said she read about one of Shakespeare's plays, but I don’t know which play she did.","Melissa said she read about one of Shakespeare's plays, but I don’t know which play.",*,0.2987261859230769,1.0149777743076922,-0.200544851,1.2078814408461538,0
34.1.fox.28.*.06,34.1.fox.27.g.06,"Oliver said he read about an interesting Supreme Court case, but I don’t know which case he did.","Oliver said he read about an interesting Supreme Court case, but I don’t know which case.",*,-0.2341634846923077,0.9284654633076923,-0.20194240653846154,1.2375399435384615,0
34.1.fox.28.*.07,34.1.fox.27.g.07,"Jose said he dreamt about one of his High School classes, but I don’t know which class he did.","Jose said he dreamt about one of his High School classes, but I don’t know which class.",*,-0.181702062,0.7526425449230769,-0.28669578069230767,0.8853551178181818,0.07692307692307693
34.1.fox.28.*.08,34.1.fox.27.g.08,"Brandon said he requested one of the tutors, but I don’t which tutor he did.","Brandon said he requested one of the tutors, but I don’t which tutor.",*,-0.22763848730769232,0.043509119769230775,0.12168991318181817,-0.5098796266153847,0.15384615384615385
34.1.phillips.3e.*.01,34.1.phillips.3d.g.01,Each other like Wallace and Greg.,Wallace and Greg like each other.,*,-0.8538790370769231,1.3070295548333333,-1.1673546613076924,1.4711401706153846,0
34.1.phillips.3e.*.02,34.1.phillips.3d.g.02,Each other hugged Matthew and Jennifer.,Matthew and Jennifer hugged each other.,*,-0.5259827385384616,1.1741366335384615,-1.0675810793846154,1.747778642846154,0
34.1.phillips.3e.*.03,34.1.phillips.3d.g.03,Each other hurt Stephanie and Christopher.,Stephanie and Christopher hurt each other.,*,-1.0579302345,0.9885079628461538,-0.985546162076923,1.1316843133076924,0
34.1.phillips.3e.*.04,34.1.phillips.3d.g.04,Each other saw Amber and William.,Amber and William saw each other.,*,-1.1181492132307693,1.2542655239166667,-0.8759960313076923,0.6873572362307693,0
34.1.phillips.3e.*.05,34.1.phillips.3d.g.05,Each other found Eric and Amy.,Eric and Amy found each other.,*,-0.8846668989166666,1.1037135659230768,-0.95870493,1.1734991763846154,0
34.1.phillips.3e.*.06,34.1.phillips.3d.g.06,Each other love Kelly and Aaron.,Kelly and Aaron love each other.,*,-1.263069457153846,1.3011584911666667,-1.005847191,1.118481038846154,0
34.1.phillips.3e.*.07,34.1.phillips.3d.g.07,Each other hate Richard and Christine.,Richard and Christine hate each other.,*,-1.2198356095,1.1962676136923076,-0.920945326,1.64200818125,0
34.1.phillips.3e.*.08,34.1.phillips.3d.g.08,Each other surprised Shannon and Dustin.,Shannon and Dustin surprised each other.,*,-0.989183334,1.1317548615833333,-0.6971250405384616,1.1954838983846154,0
34.1.phillips.6b.*.01,34.1.phillips.6b.g.01,Wallace gave at breakfast time his favorite pet beagle an enormous chewy dog-biscuit.,Wallace gave his favorite pet beagle an enormous chewy dog-biscuit at breakfast time.,*,-0.7880844013333334,0.8722464186153847,-0.24954359675,0.6848424847692308,0.23076923076923078
34.1.phillips.6b.*.02,34.1.phillips.6b.g.02,Susan gave at lunch time her son a large tasty bologna sandwich.,Susan gave her son a large tasty bologna sandwich at lunch time.,*,-0.771055222,0.8603915754166667,-0.8041092778461538,0.84681349175,0
34.1.phillips.6b.*.03,34.1.phillips.6b.g.03,Chris gave at dinner time his wife a nice big anniversary present.,Chris gave his wife a nice big anniversary present at dinner time.,*,-0.50513775275,0.878257712076923,-0.5059768255,0.8772573962307693,0
34.1.phillips.6b.*.04,34.1.phillips.6b.g.04,Karen gave at breakfast time her friend a huge delicious plate of waffles.,Karen gave her friend a huge delicious plate of waffles at breakfast time.,*,-0.4352015046153846,0.5566477337692307,-0.435139739,0.7388798120769231,0.07692307692307693
34.1.phillips.6b.*.05,34.1.phillips.6b.g.05,Thomas gave at lunch time his employee a huge generous raise.,Thomas gave his employee a huge generous raise at lunch time.,*,-0.8419303638461538,-0.03102282615384615,-0.7217878828461538,0.38116633508333336,0
34.1.phillips.6b.*.06,34.1.phillips.6b.g.06,Angela gave at dinner time her youngest daughter a cute pink pair of earrings.,Angela gave her youngest daughter a cute pink pair of earrings at dinner time.,*,-0.6121576198461538,0.9480850746153846,-0.7266865677500001,0.8467846480833333,0.15384615384615385
34.1.phillips.6b.*.07,34.1.phillips.6b.g.07,Sabrina gave at breakfast time her elderly mother a beautiful new coffee mug.,Sabrina gave her elderly mother a beautiful new coffee mug at breakfast time.,*,-0.7746317338461539,1.0420438260769231,-0.7251841873333333,1.2917329901538461,0
34.1.phillips.6b.*.08,34.1.phillips.6b.g.08,Mark gave at lunch time his girlfriend an expensive high tech phone.,Mark gave his girlfriend an expensive high tech phone at lunch time.,*,-0.8713369306923077,0.647685462,-1.036183545,0.8203722205833334,0.08333333333333333
34.1.phillips.59b.*.01,34.1.phillips.59b.g.01,The students were punished and their teachers by their parents.,The students were punished by their parents and their teachers.,*,-0.8910847326363636,1.2795784576923077,-0.7350445979230769,0.9821633991538462,0.07692307692307693
34.1.phillips.67d.*.01,34.1.phillips.67c.g.01,I gave anything to nobody.,I gave nothing to anybody.,*,-1.2180535280769231,-0.4192514550769231,-0.8222128506153846,-0.32493093791666666,0.15384615384615385
34.1.phillips.67d.*.02,34.1.phillips.67c.g.02,Our professor gave any extensions to no students.,Our professor gave no extensions to any students.,*,-0.9306550213846154,0.8327670874615385,-0.8993849280833334,1.050220527,0
34.1.phillips.67d.*.03,34.1.phillips.67c.g.03,My boss gave any opportunities to no employees.,My boss gave no opportunities to any employees.,*,-1.2178785835384616,0.5609461965384616,-1.2618825602500001,0.06145115076923077,0
34.1.phillips.67d.*.04,34.1.phillips.67c.g.04,Monica gives any money to no strangers.,Monica gives no money to any strangers.,*,-1.2718073503076923,-0.19847220075000002,-1.1472909711538462,-0.6127347174166666,0
34.1.phillips.67d.*.05,34.1.phillips.67c.g.05,The trainer gives any treats to no dogs.,The trainer gives no treats to any dogs.,*,-1.3288384165,0.2608938746153846,-1.1358621159166666,-0.07471208692307692,0
34.1.phillips.67d.*.06,34.1.phillips.67c.g.06,My parents give any donations to no charities.,My parents give no donations to any charities.,*,-1.3003052118461538,0.12699680458333334,-1.0578453843076923,-0.10567038074999999,0
34.1.phillips.67d.*.07,34.1.phillips.67c.g.07,Eloise gives any presents to no friends.,Eloise gives no presents to any friends.,*,-1.0741191495833333,0.31806798553846155,-0.60639129425,-0.20041810261538465,0
34.1.phillips.67d.*.08,34.1.phillips.67c.g.08,The government gives any help to no poor people.,The government gives no help to any poor people.,*,-1.3684744379230769,0.2724708454615385,-0.8941861407692308,0.162741802,0
34.1.phillips.88b.*.02,34.1.phillips.88b.g.02,"Courtney tried to read more Shakespeare, and Zachary did to study more chemistry.","Courtney tried to read more Shakespeare, and Zachary tried to study more chemistry.",*,-0.6963234403846154,0.9361497665384615,-0.8186572065,0.6598583935,0
34.1.phillips.88b.*.03,34.1.phillips.88b.g.03,"Scott attempted to eat more vegetables, and Erin did to run more laps.","Scott attempted to eat more vegetables, and Erin attempted to run more laps.",*,-0.6938093510769231,0.790403689923077,-0.6608649424166667,0.4996974327692308,0
34.1.phillips.88b.*.04,34.1.phillips.88b.g.04,"Allison forgot to practice her violin, and Carl did to finish his homework.","Allison forgot to practice her violin, and Carl forgot to finish his homework.",*,-1.076629165076923,0.6816159116666667,-0.8575809398461538,0.95688318325,0
34.1.phillips.88b.*.05,34.1.phillips.88b.g.05,"Leon intended to exercise, and Eli did to watch a movie.","Leon intended to exercise, and Eli intended to watch a movie.",*,-0.5909438539166667,0.7081917007692308,-0.897920641,0.5651506645384615,0
34.1.phillips.88b.*.06,34.1.phillips.88b.g.06,"Kelsey hoped to win the marathon, and Christian did to win the tennis tournament.","Kelsey hoped to win the marathon, and Christian hoped to win the tennis tournament.",*,-0.7099777366153847,0.98329518375,-1.0623427420769231,0.9462756965833333,0
34.1.phillips.88b.*.07,34.1.phillips.88b.g.07,"Julian learned to drive, and Rita did to compose music.","Julian learned to drive, and Rita learned to compose music.",*,-1.0302006381666666,0.9387785633846154,-0.4399343885,0.42173293915384613,0
34.1.phillips.88b.*.08,34.1.phillips.88b.g.08,"Natalie refused to bike to work, and Gabrielle did to drive.","Natalie refused to bike to work, and Gabrielle refused to drive.",*,-0.8052537838461539,0.6623371088461538,-0.6579453193846154,0.5683414113076923,0
34.1.phillips.96a.*.01,34.1.phillips.96a.g.01,"John intended to give the children something nice to eat, and give the children he did a generous handful of candy.","John intended to give the children something nice to eat, and give the children a generous handful of candy he did.",*,-0.5302474234166666,-0.20354985307692308,-0.10584801307692307,-0.04777161223076923,0.07692307692307693
34.1.phillips.96a.*.02,34.1.phillips.96a.g.02,"Becky wanted to give the students something good to write about, and give the students she did a great group of topics.","Becky wanted to give the students something good to write about, and give the students a great group of topics she did.",*,-0.3869706053076923,-0.04014183783333333,-0.31949994807692306,0.05516140369230768,0.07692307692307693
34.1.phillips.96a.*.03,34.1.phillips.96a.g.03,"Jason decided to give his teammates something healthy to drink, and give his teammates he did a bottle of Gatorade.","Jason decided to give his teammates something healthy to drink, and give his teammates a bottle of Gatorade he did.",*,-0.49096517841666665,-0.5897365534615384,-0.047300670833333336,-0.1695608051538461,0.08333333333333333
34.1.phillips.96a.*.04,34.1.phillips.96a.g.04,"Glen wanted to give the clients something yummy to snack on, and give the clients he did a platter of treats.","Glen wanted to give the clients something yummy to snack on, and give the clients a platter of treats he did.",*,-0.6523149053846153,-0.51313831125,-0.8534331344166667,-0.59400381475,0.16666666666666666
34.1.phillips.96a.*.05,34.1.phillips.96a.g.05,"Kimberly wanted to give the charity something warm to wear, and give the charity she did a bundle of jackets.","Kimberly wanted to give the charity something warm to wear, and give the charity a bundle of jackets she did.",*,-0.5772594275,-0.7662912985384616,-0.5235981050769231,-0.6107512185833334,0
34.1.phillips.96a.*.06,34.1.phillips.96a.g.06,"Steve intended to give the parents something special to commemorate graduation, and give the parents he did a large plaque.","Steve intended to give the parents something special to commemorate graduation, and give the parents a large plaque he did.",*,-0.8723329572727273,-0.2207412875,-0.7979836304615385,-0.2626789253846154,0.3333333333333333
34.1.phillips.96a.*.07,34.1.phillips.96a.g.07,"Kylie decided to give the guests something comfortable to sleep on, and give the guests she did a large padded bed.","Kylie decided to give the guests something comfortable to sleep on, and give the guests a large padded bed she did.",*,-0.7663836915384615,-0.25663519258333334,-0.39590133938461536,-0.2440020966923077,0
34.1.phillips.96a.*.08,34.1.phillips.96a.g.08,"Calvin intended to give the chefs something difficult to cook, and give the chefs he did a handful of challenging recipes.","Calvin intended to give the chefs something difficult to cook, and give the chefs a handful of challenging recipes he did.",*,-0.7499526999230769,-0.38457803784615385,-0.6280367900769231,-0.15055951253846156,0.46153846153846156
34.2.panagiotidis.6.*.01,34.2.panagiotidis.6.g.01,We students of physics are taller than you of chemistry.,We students of physics are taller than you students of chemistry.,*,-0.30780322158333334,-0.04651732215384617,-0.4278504425833333,-0.37410470515384614,0.15384615384615385
34.2.panagiotidis.6.*.02,34.2.panagiotidis.6.g.02,We speakers of English are more numerous than you of Japanese.,We speakers of English are more numerous than you speakers of Japanese.,*,-0.6803777397692308,-0.19651291876923077,-0.6914893944615385,-0.0049199558461538615,0.38461538461538464
34.2.panagiotidis.6.*.03,34.2.panagiotidis.6.g.03,We citizens of California are tanner than you of Maine.,We citizens of California are tanner than you citizens of Maine.,*,-0.31095750423076923,0.26139210915384614,-0.38776937346153845,-0.05304107291666666,0.38461538461538464
34.2.panagiotidis.6.*.04,34.2.panagiotidis.6.g.04,We graduates of college are just as unemployed as you of high school.,We graduates of college are just as unemployed as you graduates of high school.,*,-0.3291160228461539,-0.16036020053846156,-0.4752692870833333,-0.31215656225,0.07692307692307693
34.2.panagiotidis.6.*.05,34.2.panagiotidis.6.g.05,We majors in biology are just as smart as you of mathematics.,We majors in biology are just as smart as you majors of mathematics.,*,-0.3406122663076923,0.6498429917692308,-0.5420731288333334,0.4855868033076923,0
34.2.panagiotidis.6.*.06,34.2.panagiotidis.6.g.06,We drinkers of tea are just as hyper as you of coffee.,We drinkers of tea are just as hyper as you drinkers of coffee.,*,-0.11719270961538461,0.3826253725,-0.16574954584615384,0.10872124833333333,0
34.2.panagiotidis.6.*.07,34.2.panagiotidis.6.g.07,We users of PCs are just as competent as you of Macs.,We users of PCs are just as competent as you users of Macs.,*,-0.3260280588333333,0.24870415238461538,-0.04636088200000003,0.3482104229230769,0.07692307692307693
34.2.panagiotidis.6.*.08,34.2.panagiotidis.6.g.08,We supporters of democrats are just as worried about the economy as you of republicans.,We supporters of democrats are just as worried about the economy as you supporters of republicans.,*,-0.2697957492307692,0.16381411641666668,-0.4805047614615385,0.6708219201666666,0.08333333333333333
34.3.heycock.16.*.01,34.3.heycock.16.g.01,He was judge.,He was the judge.,*,-0.33741593941666664,1.0993750545384615,-0.4978416437692308,1.100997016,0
34.3.heycock.16.*.02,34.3.heycock.16.g.02,She was winner.,She was the winner.,*,-0.8737941626153846,1.4026455615833333,-0.170896834,1.2177316347692309,0.15384615384615385
34.3.heycock.16.*.03,34.3.heycock.16.g.03,I was loser.,I was the loser.,*,-0.5512272479166667,1.1154653648461539,-0.6156171173846154,1.2096407673333334,0
34.3.heycock.16.*.04,34.3.heycock.16.g.04,It was culprit.,He was the culprit.,*,-0.64005663,1.3012966555,-0.7558957352307693,1.2367694702307692,0
34.3.heycock.16.*.05,34.3.heycock.16.g.05,It was problem.,She was the problem.,*,-0.15202645892307695,1.3070295548333333,-1.083525347846154,1.275306261846154,0
34.3.heycock.16.*.06,34.3.heycock.16.g.06,I was coach.,I was the coach.,*,0.2407842846153846,1.0383900272307691,0.3152719276923077,1.455021775,0
34.3.heycock.16.*.07,34.3.heycock.16.g.07,She was teacher.,She was the teacher.,*,-0.16955847325,0.9202624039230769,-0.191993596,0.9081721571538461,0
34.3.heycock.16.*.08,34.3.heycock.16.g.08,He was assistant.,He was the assistant.,*,-0.6143157143076923,1.2280902084166667,-0.602247899,0.9076391752307692,0.07692307692307693
34.3.heycock.30c.?*.01,34.3.heycock.30c.g.01,Cat and dog that were fighting all the time had to be separated.,The cat and dog that were fighting all the time had to be separated.,?*,-0.8740447368461539,0.8529269685384615,-0.4241839426923077,0.7573565593846153,0.07692307692307693
34.3.heycock.30c.?*.02,34.3.heycock.30c.g.02,Brother and sister that were playing all the time had to be sent to bed.,The brother and sister that were playing all the time had to be sent to bed.,?*,-0.46590055707692307,-0.06977745654545456,-0.14535689038461538,-0.06927495892307693,0.07692307692307693
34.3.heycock.30c.?*.03,34.3.heycock.30c.g.03,Boss and employee that were disagreeing all the time had to be transferred.,The boss and employee that were disagreeing all the time had to be transferred.,?*,-0.9563462926363636,0.22241716223076924,-0.31471520961538463,0.48696013915384617,0.07692307692307693
34.3.heycock.30c.?*.04,34.3.heycock.30c.g.04,Salesman and client that were negotiating all the time had to be reassigned.,The salesman and client that were negotiating all the time had to be reassigned.,?*,-0.9223651122307692,0.15762081153846152,-0.6981513874615385,-0.037012825250000006,0.07692307692307693
34.3.heycock.30c.?*.05,34.3.heycock.30c.g.05,Husband and wife that were constantly bickering filed for divorce.,The husband and wife that were constantly bickering filed for divorce.,?*,0.12633442069230771,1.1214912996153847,-0.31127779716666665,0.5479342873846154,0
34.3.heycock.30c.?*.06,34.3.heycock.30c.g.06,Teacher and student that were constantly arguing had to be move to different classes.,The teacher and student that were constantly arguing had to be move to different classes.,?*,-0.30898507438461537,0.7730831029999999,-0.1971665756923077,0.2805168028461538,0
34.3.heycock.30c.?*.07,34.3.heycock.30c.g.07,Maid and butler that were constantly gossiping had to be sent to different houses.,The maid and butler that were constantly gossiping had to be sent to different houses.,?*,-0.5904612270769231,0.420602909923077,-0.44161425492307693,0.5964033664545454,0.07692307692307693
34.3.heycock.30c.?*.08,34.3.heycock.30c.g.08,Actor and actress that were constantly fighting had to be moved to different scenes.,The actor and actress that were constantly fighting had to be moved to different scenes.,?*,0.27821126392307693,0.8077624405384616,0.18655624127272727,0.649555522076923,0
34.3.heycock.37b.??.01,34.3.heycock.37b.g.01,Knife with the golden blade and fork with the silver handle go on the left.,The knife with the golden blade and the fork with the silver handle go on the left.,??,-0.19933387315384615,0.6379223283076924,-0.029461731916666668,0.5011360986153846,0.15384615384615385
34.3.heycock.37b.??.02,34.3.heycock.37b.g.02,Chair with the brown cushion and desk with the large drawers are in the study.,The chair with the brown cushion and the desk with the large drawers are in the study.,??,-0.4010266878461538,0.6129429241666666,-0.7128960333076924,0.13089493316666664,0.07692307692307693
34.3.heycock.37b.??.03,34.3.heycock.37b.g.03,Pencil with the blue eraser and binder with the black cover are in the top drawer.,The pencil with the blue eraser and the binder with the black cover are in the top drawer.,??,-0.42787888458333334,0.7961944713076923,-0.4618405535,1.193852894,0
34.3.heycock.37b.??.04,34.3.heycock.37b.g.04,Dress with the purple dots and headband with the white stripes are in your dresser.,The dress with the purple dots and the headband with the white stripes are in your dresser.,??,-0.7134552926153847,0.3762257585,-0.735491272,0.10211563116666666,0
34.3.heycock.37b.??.05,34.3.heycock.37b.g.05,Shoes with the red laces and boots with the brown buckles are in your closet.,The shoes with the red laces and the boots with the brown buckles are in your closet.,??,-0.02554833258333333,0.6790745979230769,0.16334824791666666,0.6638523626153846,0
34.3.heycock.37b.??.06,34.3.heycock.37b.g.06,Laptop with the silver case and ipod with the pink earbuds are in your suitcase.,The laptop with the silver case and the ipod with the pink earbuds are in your suitcase.,??,-0.6119186435384615,0.5565835966923077,-0.21671777946153847,0.5880480413846154,0.07692307692307693
34.3.heycock.37b.??.07,34.3.heycock.37b.g.07,Hula-hoop with green stripes and jump rope with orange handles are in the garage.,The hula-hoop with green stripes and the jump rope with orange handles are in the garage.,??,-0.6363581512307692,0.9797492785384615,-0.41402350776923075,0.6533470705,0.07692307692307693
34.3.heycock.37b.??.08,34.3.heycock.37b.g.08,Hammer with the black handle and screwdriver with the square tip are in your toolbox.,The hammer with the black handle and the screwdriver with the square tip are in your toolbox.,??,-0.43558849953846157,0.879032966076923,-0.5857250738333333,0.9614865531666666,0.16666666666666666
34.3.heycock.55a.*.01,34.3.heycock.55a.g.01,Fork is silver-plated and bowl is enameled.,The fork is silver-plated and the bowl is enameled.,*,-0.6456462098333333,0.8664103543076923,-0.5900166044999999,0.3630132559230769,0.07692307692307693
34.3.heycock.55a.*.02,34.3.heycock.55a.g.02,Blanket is white and quilt is green.,The blanket is white and the quilt is green.,*,-0.7245389198461538,0.9881468372307692,-0.40149477176923076,0.7477062153076923,0
34.3.heycock.55a.*.03,34.3.heycock.55a.g.03,Window is broken and door is open.,The window is broken and the door is open.,*,-0.5149443461538461,0.8717944064615385,-0.6068775898461538,0.8714079369166666,0
34.3.heycock.55a.*.04,34.3.heycock.55a.g.04,Peanut is sweet and pretzel is salty.,The peanut is sweet and the pretzel is salty.,*,-0.15488204084615384,1.0010828573846153,-0.34273166758333334,1.0873856074166666,0
34.3.heycock.55a.*.05,34.3.heycock.55a.g.05,Book is long and essay is short.,The book is long and the essay is short.,*,-0.3606487872307692,0.9268212406923076,-0.41395031516666664,0.6268162746923077,0
34.3.heycock.55a.*.06,34.3.heycock.55a.g.06,Sunflower is yellow and rose is red.,The sunflower is yellow and the rose is red.,*,-0.06359714484615385,1.0627426535833333,-0.5003530659230769,1.1805127519166667,0
34.3.heycock.55a.*.07,34.3.heycock.55a.g.07,Table is hard and bed is soft.,The table is hard and the bed is soft.,*,-0.6329757069999999,0.888954094,-0.9071395913333333,1.1959765365384616,0
34.3.heycock.55a.*.08,34.3.heycock.55a.g.08,TV is big and radio is small.,The TV is big and the radio is small.,*,-0.37333329215384614,1.210884365,-0.3248988346153846,1.0188981240833332,0.16666666666666666
34.3.heycock.66.*.01,34.3.heycock.66.g.01,This is table.,This is a table.,*,-1.1566241755384616,1.1786220775384615,-1.2003493986666667,1.862981160076923,0.07692307692307693
34.3.heycock.66.*.02,34.3.heycock.66.g.02,This is book.,This is a book.,*,-1.006448156153846,1.3319834436153846,-0.263451096,1.3518119546923077,0.07692307692307693
34.3.heycock.66.*.03,34.3.heycock.66.g.03,This is cabinet.,This is a cabinet.,*,-1.2741440373846153,1.1393232247692309,-0.7346960022307693,1.6624386366363637,0
34.3.heycock.66.*.04,34.3.heycock.66.g.04,This is car.,This is a car.,*,-0.2642608086153846,1.3562994015384615,0.49373558209090906,1.2260484916153847,0
34.3.heycock.66.*.05,34.3.heycock.66.g.05,This is fan.,This is a fan.,*,-0.6869409144615385,1.196974744153846,-0.6808564502307692,1.459455148923077,0
34.3.heycock.66.*.06,34.3.heycock.66.g.06,This is pen.,This is a pen.,*,-1.058312572076923,1.6113649851818181,-0.9397658106153847,2.1224650836153844,0
34.3.heycock.66.*.07,34.3.heycock.66.g.07,This is shelf.,This is a shelf.,*,-1.0844857891818183,1.3253276405384615,-0.13953086092307693,1.1794123368461538,0
34.3.heycock.66.*.08,34.3.heycock.66.g.08,This is computer.,This is a computer.,*,-0.9092815825384616,1.4136435642307692,-0.9522292081538462,1.6944164079166666,0
34.3.heycock.82a.*.01,34.3.heycock.82a.g.01,The dog that I saw's collar was leather.,The collar of the dog that I saw was leather.,*,-0.6104677549230769,0.4550333977692308,-1.06480472625,0.037479476000000005,0.23076923076923078
34.3.heycock.82a.*.02,34.3.heycock.82a.g.02,The fork with the silver handle's tines are sharp.,The tines of the fork with the silver handle are sharp.,*,-0.12874550176923077,0.4193601023333333,-0.19852983884615383,0.22903040249999998,0.3076923076923077
34.3.heycock.82a.*.03,34.3.heycock.82a.g.03,The program that is sending robots to Mars's history is controversial.,The history of the program that is sending robots to Mars is controversial.,*,-0.03032679966666666,0.29470719215384616,-0.61174882075,0.32106103238461536,0.23076923076923078
34.3.heycock.82a.*.04,34.3.heycock.82a.g.04,The dinosaur with terrible teeth's roar was monstrous.,The roar of the dinosaur with terrible teeth was monstrous.,*,-0.4699233723076923,0.6257184904166667,-0.21543737338461538,0.06719322466666666,0.46153846153846156
34.3.heycock.82a.*.05,34.3.heycock.82a.g.05,The restaurant that doesn't train its staff's food is dangerous.,The food of the restaurant that doesn't train its staff is dangerous.,*,-0.9042889252499999,-0.573891299,-1.0430149216666667,-0.3196270007692308,0.15384615384615385
34.3.heycock.82a.*.06,34.3.heycock.82a.g.06,The bird that awakens before sunrise's noise is annoying.,The noise of the bird that awakens before sunrise is annoying.,*,-0.6831213704615384,-0.084928575,-0.20461613746153848,-0.04800889984615385,0.07692307692307693
34.3.heycock.82a.*.07,34.3.heycock.82a.g.07,The movie theater with the fantastic sound system's lobby was empty.,The lobby of the movie theater with the fantastic sound system was empty.,*,-0.09138047353846156,0.7119670474615385,-0.03808362976923078,0.09542051708333334,0.3076923076923077
34.3.heycock.82a.*.08,34.3.heycock.82a.g.08,The woman with the thick accent's speech is difficult to understand.,The speech of the woman with the thick accent is difficult to understand.,*,-0.4972568330769231,0.5464578752307693,0.12929644241666668,0.37945642791666667,0.4166666666666667
34.3.landau.39b.*.01,34.3.landau.39a.g.01,One interpreter each tried to be assigned to every visiting diplomat.,One interpreter tried to be assigned to every visiting diplomat.,*,-0.4245779596923077,0.5705634973076923,0.04081395250000001,0.5812325178333333,0.3076923076923077
34.3.landau.39b.*.02,34.3.landau.39a.g.02,One actor each attempted to be the star of every scene.,One actor attempted to be the star of every scene.,*,-0.06883362953846155,1.009907914,-0.2264030733076923,1.3320653829230769,0.07692307692307693
34.3.landau.39b.*.03,34.3.landau.39a.g.03,One protester each managed to be heard during every speech.,One protester managed to be heard during every speech.,*,0.0753171723846154,0.8139199693076923,-0.3875268553846154,0.9469193671818182,0
34.3.landau.39b.*.04,34.3.landau.39a.g.04,One child each refused to complete every assignment.,One child refused to complete every assignment.,*,0.058545478846153874,1.1212211956923077,-0.3961102809090909,0.8412611285,0
34.3.landau.39b.*.05,34.3.landau.39a.g.05,One soldier each refused to obey every order.,One soldier refused to obey every order.,*,-0.7860836701538462,1.0606544936923077,-0.5927411280769231,0.708417281923077,0
34.3.landau.39b.*.06,34.3.landau.39a.g.06,One mechanic each managed to repair every car.,One mechanic managed to repair every car.,*,-0.319192127,1.0314420820909092,-0.6299078123846154,0.9875707047692308,0
34.3.landau.39b.*.07,34.3.landau.39a.g.07,One dog each attempted to fetch every stick.,One dog attempted to fetch every stick.,*,-0.5524271437272728,0.887012476,-0.7488928216923078,1.0331706938461538,0
34.3.landau.39b.*.08,34.3.landau.39a.g.08,One athlete each tried to win each event.,One athlete tried to win event.,*,-0.4304618350769231,-0.5038890993076923,-0.24784963823076922,-0.07497148516666666,0.9166666666666666
34.3.takano.9e.*.01,34.3.takano.9e.g.01,Anything has nobody done.,Nobody has done anything.,*,-1.3058336317692307,0.808079856,-1.2845212315384615,0.7969769592307693,0
34.3.takano.9e.*.02,34.3.takano.9e.g.02,Anywhere has nobody gone.,Nobody has gone anywhere.,*,-1.025884883153846,0.6337566059230769,-1.2081901861538462,-0.04893577100000001,0
34.3.takano.9e.*.03,34.3.takano.9e.g.03,Anyone has nobody met.,Nobody has met anyone.,*,-1.2293869006666667,0.4961927384615385,-1.3707608378461538,0.2431995913076923,0
34.3.takano.9e.*.04,34.3.takano.9e.g.04,Anything has nobody bought.,Nobody has bought anything.,*,-1.2385448575384617,1.1238234371666667,-1.4224635597692308,0.5138560854615385,0
34.3.takano.9e.*.05,34.3.takano.9e.g.05,Anything has nobody seen.,Nobody has seen anything.,*,-1.1018966430833332,0.9293470778461538,-1.0618692344615384,0.5548057783846154,0
34.3.takano.9e.*.06,34.3.takano.9e.g.06,Anyone has nobody praised.,Nobody has praised anyone.,*,-1.3592836186923076,0.6344389599166667,-1.2199869515,-0.314597934,0
34.3.takano.9e.*.07,34.3.takano.9e.g.07,Anything has nobody desired.,Nobody has desired anything.,*,-0.96263806725,0.5728870546923077,-1.2392062293846153,0.03432667183333333,0
34.3.takano.9e.*.08,34.3.takano.9e.g.08,Anyone has nobody found.,Nobody has found anyone.,*,-1.14368019675,0.2965675503333334,-1.116522790076923,-0.12141769107692306,0
34.3.takano.10b.*.01,34.3.takano.10b.g.01,I bought any books only occasionally.,I only occasionally bought any books.,*,-0.7316439594545454,-0.3379355736923077,-0.867386388076923,0.11906694576923076,0.07692307692307693
34.3.takano.10b.*.02,34.3.takano.10b.g.02,Prof. Jones met with any students only rarely.,Prof. Jones only rarely met with any students.,*,-0.5733475183846154,0.5410080016923077,-0.2354058360769231,0.8509228375,0
34.3.takano.10b.*.03,34.3.takano.10b.g.03,The store sold any hardbacks only occasionally.,The store only occasionally sold any hardbacks.,*,-0.753164791923077,0.4246060426923077,-0.81865139725,0.19514439407692305,0
